Timestamp,Timestamp_AEST,A0-A1_mV,A2-A3_mV
1744709037.5202124,2025-04-15 19:23:57,179.547,88.453
1744709039.5689833,2025-04-15 19:23:59,182.734,88.484
1744709041.6179607,2025-04-15 19:24:01,185.844,88.594
1744709043.6664183,2025-04-15 19:24:03,188.875,88.656
1744709045.7151604,2025-04-15 19:24:05,191.781,88.719
1744709047.7642186,2025-04-15 19:24:07,194.609,88.766
1744709049.813129,2025-04-15 19:24:09,197.312,88.812
1744709051.8621361,2025-04-15 19:24:11,199.969,88.844
1744709053.912089,2025-04-15 19:24:13,202.391,88.891
1744709055.9605372,2025-04-15 19:24:15,204.797,88.953
1744709058.0082412,2025-04-15 19:24:18,207.141,88.984
1744709060.0553892,2025-04-15 19:24:20,209.328,89.047
1744709062.0964963,2025-04-15 19:24:22,211.453,89.078
1744709064.142318,2025-04-15 19:24:24,213.438,89.125
1744709066.1911774,2025-04-15 19:24:26,215.391,89.172
1744709068.2401128,2025-04-15 19:24:28,217.219,89.219
1744709070.2913313,2025-04-15 19:24:30,218.984,89.266
1744709072.3401997,2025-04-15 19:24:32,220.719,89.328
1744709074.3890991,2025-04-15 19:24:34,222.281,89.391
1744709076.440563,2025-04-15 19:24:36,223.859,89.422
1744709078.489391,2025-04-15 19:24:38,225.359,89.453
1744709080.5383074,2025-04-15 19:24:40,226.828,89.516
1744709082.5902982,2025-04-15 19:24:42,228.188,89.547
1744709084.639105,2025-04-15 19:24:44,229.219,89.578
1744709086.687687,2025-04-15 19:24:46,230.609,89.594
1744709088.739341,2025-04-15 19:24:48,231.812,89.641
1744709090.7879941,2025-04-15 19:24:50,232.953,89.641
1744709092.838948,2025-04-15 19:24:52,233.984,89.719
1744709094.8876657,2025-04-15 19:24:54,235.0,89.766
1744709096.9368417,2025-04-15 19:24:56,236.031,89.812
1744709098.9883144,2025-04-15 19:24:58,237.0,89.859
1744709101.0361295,2025-04-15 19:25:01,237.875,89.891
1744709103.0849721,2025-04-15 19:25:03,238.656,89.922
1744709105.1362486,2025-04-15 19:25:05,239.344,89.984
1744709107.1852148,2025-04-15 19:25:07,240.062,90.016
1744709109.2340457,2025-04-15 19:25:09,240.719,90.078
1744709111.2870166,2025-04-15 19:25:11,241.328,90.109
1744709113.3356347,2025-04-15 19:25:13,241.891,90.156
1744709115.3843975,2025-04-15 19:25:15,242.406,90.219
1744709117.4362774,2025-04-15 19:25:17,242.828,90.25
1744709119.4853818,2025-04-15 19:25:19,243.375,90.266
1744709121.533459,2025-04-15 19:25:21,243.828,90.234
1744709123.5822906,2025-04-15 19:25:23,244.313,90.266
1744709125.6311727,2025-04-15 19:25:25,244.703,90.312
1744709127.6801643,2025-04-15 19:25:27,244.984,90.328
1744709129.7294748,2025-04-15 19:25:29,245.219,90.391
1744709131.7772892,2025-04-15 19:25:31,245.469,90.438
1744709133.8260677,2025-04-15 19:25:33,245.656,90.469
1744709135.8738847,2025-04-15 19:25:35,245.578,90.516
1744709137.9226928,2025-04-15 19:25:37,245.641,90.547
1744709139.9741747,2025-04-15 19:25:39,245.594,90.578
1744709142.0230114,2025-04-15 19:25:42,245.609,90.609
1744709144.0721745,2025-04-15 19:25:44,245.531,90.656
1744709146.1236372,2025-04-15 19:25:46,245.391,90.656
1744709148.1722796,2025-04-15 19:25:48,245.297,90.688
1744709150.2212021,2025-04-15 19:25:50,245.234,90.719
1744709152.27323,2025-04-15 19:25:52,245.016,90.75
1744709154.3222103,2025-04-15 19:25:54,244.734,90.781
1744709156.3709645,2025-04-15 19:25:56,244.625,90.828
1744709158.4226675,2025-04-15 19:25:58,244.656,90.859
1744709160.471413,2025-04-15 19:26:00,244.547,90.922
1744709162.523958,2025-04-15 19:26:02,244.297,90.938
1744709164.5730493,2025-04-15 19:26:04,244.078,91.016
1744709166.6210358,2025-04-15 19:26:06,243.656,91.062
1744709168.6707644,2025-04-15 19:26:08,243.375,91.125
1744709170.7184472,2025-04-15 19:26:10,243.031,91.172
1744709172.767234,2025-04-15 19:26:12,242.531,91.172
1744709174.8185422,2025-04-15 19:26:14,242.109,91.188
1744709176.8672326,2025-04-15 19:26:16,241.797,91.234
1744709178.9160624,2025-04-15 19:26:18,241.406,91.297
1744709180.9690948,2025-04-15 19:26:20,241.016,91.344
1744709183.017888,2025-04-15 19:26:23,240.578,91.375
1744709185.0665574,2025-04-15 19:26:25,240.125,91.406
